x,0,1,2,3,4,5,6,7,8,9
103,0.040026538,0.049588077,0.053984623,-0.019024905,-0.06590238,0.06679812,-0.008555997,-0.006577982,-0.026775325,0.010075107
104,0.06921469,0.031643465,0.053264406,-0.03451204,0.053917225,-0.017593695,-0.04349046,-0.000852387,-0.026713874,0.028786073
105,-0.05592469,0.119510986,0.04496072,0.016951231,0.009881021,0.057056334,0.069315314,0.035738893,0.041881047,-0.000293812
106,-0.010552189,-0.059277244,-0.023437371,-0.03973312,-0.09813803,-0.007406354,-0.06401626,-0.005377513,0.06384238,0.003573644
107,0.063010685,-0.052548736,-0.047915157,-0.017986959,0.03263675,0.008643771,0.04325061,0.025884239,-0.010336786,-0.13208592
108,0.07057635,-0.0652729,0.0837416,0.097105384,0.010289117,0.076392084,0.02085455,0.024420721,-0.006487125,0.07663317
109,0.06782434,-0.032686118,0.07591921,-0.028834185,0.07273149,-0.009851106,-0.016860994,0.0393185,-0.012507984,-0.019649316
110,0.006079888,-0.05227266,-0.035696816,0.006472834,-0.08394141,-0.025812412,-0.0228479,-0.06912682,-0.04663115,-0.003695772
111,-0.023744099,-0.07634277,0.075711474,0.10524519,-0.14331476,-0.07690316,-0.02276581,0.000756875,0.045594145,0.0353404
112,-0.030711545,-0.058114164,-0.09126885,-0.037465714,-0.00817127,0.045383036,0.011746747,0.079069465,-0.005787225,0.15092951
113,0.098864436,0.120021574,0.017471647,0.09915813,-0.033658043,0.034186102,-0.004517997,0.11156639,-0.006122521,0.08804745
114,0.029388761,-0.006832132,0.003365882,0.040598888,0.057998963,-0.04722471,-0.010224186,0.023424992,-0.059714593,-0.000194023
115,-0.07138224,-0.15929514,0.002408871,0.005061598,0.03473054,-0.04363114,-0.038241483,-0.077578954,0.07549427,0.09231819
116,0.028994996,0.06487162,-0.003597398,-0.1082766,0.13917273,0.07986932,-0.028293187,-0.10897057,0.04031736,0.06700547
117,0.039083023,-0.07528064,-0.000735117,-0.101491526,-0.049406018,-0.000943425,0.02225764,0.08610314,-0.014847524,-0.010282057
118,-0.01223004,0.015973391,-0.08415838,-0.03928426,0.17566444,0.038961664,-0.041448068,0.011386993,-0.03387761,0.16681446
119,0.077813506,-0.0680483,0.09446673,0.04462185,0.023279198,-0.10316603,-0.010141441,0.03769406,0.047787078,-0.01577476
120,-0.009130679,-0.017354023,-0.022327129,-0.024872826,-0.061785128,0.084542386,0.06480311,0.094556406,-0.044217035,-0.033521373
121,-0.0702622,3.363848e-05,-0.02256368,-0.008083294,0.1264872,-0.08640733,-0.004116542,0.001451619,-0.05308683,-0.109157465
122,0.04245265,-0.004207772,0.023498707,-0.014193033,0.017742595,0.023623925,0.046613134,0.02849535,-0.047096625,0.001491515
123,-0.025302906,0.01782894,0.069812156,-0.013162382,0.010798836,0.058495548,0.003171864,0.026291216,0.016544053,0.009263611
124,0.28997073,-0.6724952,-0.32773614,-0.37470827,-0.11718654,-0.47064838,-0.19301498,-0.7913069,0.21058905,-0.4097506
125,0.54262483,-0.3457385,-0.11835732,-0.57861257,-0.16400525,-0.24453636,-0.5113078,-0.5170921,-0.24263762,-0.8254332
126,0.31600332,-0.4848762,-0.34019974,-0.15665682,-0.10896428,-0.12221219,-0.5455556,-0.60754955,0.20457853,-0.60133564
127,0.39903855,-0.3819689,-0.2418692,-0.26752764,-0.12543142,-0.55416757,-0.41519797,-0.37325156,-0.15183672,-0.5201802
128,0.030372316,0.040987417,-0.001781126,0.056001287,-0.099492416,0.019165369,-0.055736393,-0.10062486,-0.03623258,0.024439333
129,0.021368964,-0.093638465,0.07127439,-0.027365098,0.023353882,-0.036677953,0.028182974,-0.01997594,0.020196697,0.04680849
130,0.08868447,-0.03870659,-0.08776111,-0.037809394,-0.077839434,-0.012710607,0.038557634,0.066188514,0.06796102,0.027197035
131,0.122195065,-0.0689521,0.03605391,0.13397297,-0.052734297,-0.028906448,-0.01912426,0.04128654,0.008508073,-0.09130141
132,0.024206327,0.06533461,0.045751598,0.016049664,0.02100005,0.09031285,-0.016318604,0.08360001,0.07027725,-0.022653012
133,0.33257768,-0.42732438,-0.30986783,-0.09839302,-0.1763677,-0.2954779,-0.3237315,-0.6046984,-0.5197112,-0.6019051
134,0.24846536,-0.585671,-0.25355595,-0.104768,-0.22092786,-0.1771568,-0.4812043,-0.6994821,0.21006891,-0.45686778
135,-0.007502321,0.019943627,-0.027768647,0.00962412,-0.02112974,-0.0516765,-0.028605675,-0.020961676,-0.041390263,0.05209739
136,-0.055467356,0.02936681,-0.011345166,-0.012784734,-0.011143992,0.000179024,0.039585058,0.07046101,-0.0532324,-0.05502349
137,0.056967147,-0.007866693,0.003391725,-0.018667296,-0.021105282,-0.06586744,0.114720814,0.099251315,-0.026462197,0.012698247
138,0.3657559,-0.102033004,-0.26469502,-0.19468689,-0.34519783,-0.35937896,-0.38988295,-0.2786835,-0.4716144,-0.32210732
139,-0.07751316,0.059635133,-0.11095977,-0.03244605,-0.059922185,-0.061577864,-0.008255343,0.024247823,-0.005616985,0.019634426
140,0.04085799,-0.004205281,-0.04561132,0.02967817,-0.002327003,-0.020010768,-0.100684226,0.034395624,-0.07411688,-0.002326776
141,0.011215138,-0.024335995,0.005784765,0.07641835,0.033571046,0.02086552,-0.002436982,0.06689303,0.026819026,-0.01420053
142,-0.008952578,0.002201891,0.042995326,0.00371785,-0.017264185,0.007985649,-0.020284561,0.04438905,-0.100777104,0.09469911
143,-0.02944321,-0.000309571,0.03726582,-0.000867316,-0.009850245,-0.08492494,-0.059971865,-0.000860508,-0.061447967,0.03290353
144,0.006920872,0.040379956,0.08334182,-0.016374914,-0.01015765,-0.054031305,-0.019211642,-0.053912405,0.10470979,-0.034624185
145,-0.31710476,0.32718346,-0.278524,-0.26193398,-0.39026862,0.24703869,-0.07978759,-0.26575756,0.16337413,-0.054760378
146,-0.09592753,0.0341252,0.03382503,0.09888615,-0.003678291,0.07153755,-0.13097893,0.052571993,-0.05836627,-0.07147199
147,-0.04219027,0.06834384,-0.074684896,-0.11123093,-0.029222436,-0.035022344,-0.13327445,0.065487266,-0.04531655,0.045612
148,-0.043986093,0.009977857,-0.07279798,0.0695618,-0.0833162,0.0507218,0.011683507,-0.05403854,-0.113254435,0.049766418
149,-0.028229367,0.043838147,0.07061759,-0.034700353,0.041343324,0.044598833,-0.036099605,0.094272405,-0.08456838,0.002863144
150,0.12552896,0.019555492,-0.022798337,0.019288504,-0.03401838,-0.027698562,-0.03938089,-0.0877009,-0.04203632,0.06791216
151,-0.2924966,-0.27605426,-0.051749904,-0.11169629,-0.25990328,0.4926952,-0.194932,-0.034309193,-0.30900297,0.20388016
152,0.14084375,-0.029059881,0.05912227,-0.12341811,0.06506146,0.12976688,-0.11460342,-0.0313605,-0.16413027,0.017291024
153,0.095381886,-0.09898579,-0.22128388,-0.06516902,0.20995794,0.39278778,-0.09856608,-0.0759679,-0.23708501,0.052896168
154,0.11338531,-0.030930616,0.03170475,0.13326654,-0.036514416,-0.01713783,-0.0276056,0.030413795,-0.0247309,0.1239451
155,-0.013443263,-0.007803706,-0.036743686,-0.045413177,0.00351315,0.05833791,0.1057706,0.001073435,0.01734159,0.072085865
156,0.47185344,0.03132729,-0.22479118,-0.41825554,0.36401305,0.22356585,-0.5016979,-0.30573744,-0.32503805,0.22542761
157,-0.050104816,-0.07041803,-0.1832606,-0.011140668,0.04403672,0.19165619,-0.001446631,0.039705385,-0.08176293,0.18218532
158,0.22860433,0.3005863,-0.11206209,-0.39437807,0.07391291,0.044064432,-0.5414069,-0.26235324,-0.23816285,0.21537016
159,-0.28810883,-0.088307485,-0.42388955,-0.14767224,0.15719356,0.42456213,-0.008167119,0.016649896,-0.27996925,0.2826332
160,0.022186836,-0.04886743,-0.04663681,0.04001126,0.019876381,0.029698879,-0.005227279,-0.111165546,-0.022026805,-0.050715487
161,0.107817076,-0.011393013,-0.05990247,0.051894035,0.031236857,0.010217429,0.08887311,-0.002338845,0.00569988,0.03738403
162,-0.015590487,-0.018946962,0.02260906,-0.08839967,-0.01409001,0.018300526,0.020712303,0.12310337,-0.029722191,0.09880058
163,0.03599773,-0.029166799,0.003279044,-0.034952644,-0.035671577,0.08272199,-0.06224793,-0.02876673,0.003934419,0.013114178
164,-0.00457863,0.01368565,-0.08608221,0.046774555,0.02377862,0.036749847,-0.06390946,-0.06595751,-0.0852991,0.12477256
165,0.04300779,-0.03601587,-0.09361647,0.04322069,-0.022910127,0.06725853,0.08951781,-0.016342834,0.036007818,-0.00817467
166,-0.000800454,0.010027508,0.00291499,0.027327448,-0.017327152,-0.040279727,0.017474476,0.036027342,0.03565394,-0.025721485
167,0.00282602,0.013853808,-0.044718392,0.013366672,-0.09682481,-0.055726018,0.035329018,-0.032463413,-0.016784074,-0.05457999
168,-0.071153134,0.114002146,0.11044618,-0.039074454,-0.09288525,0.21436071,-0.02532337,-0.060317032,0.021032939,-0.10160358
169,-0.1780236,-0.03692196,0.03945082,0.011349637,-0.038875908,0.10036378,-0.025394078,-0.077231064,-0.015128925,0.025198627
170,-0.054389693,0.006955621,-0.082575954,-0.06723513,-0.04254957,0.18202004,0.11232104,-0.04123132,-0.07290807,-0.029553907
171,-0.017739378,-0.05834906,-0.11483462,-0.02974458,-0.008947354,-0.02861746,0.014234695,0.009343881,0.028608147,-0.03422233
172,0.02460148,0.029793818,0.01662395,0.01571174,-0.030562544,0.05153664,0.08841576,-0.025781637,0.004102416,0.04400875
173,0.05081867,-0.015700605,-0.004947573,0.06545987,0.005749373,-0.00414089,-0.034517776,-0.050113123,0.016685333,0.001329945
174,-0.04338776,-0.023592185,0.06577948,0.002952371,-0.000669888,-0.005635137,-0.022122907,0.045653895,0.04391267,-0.054870784
175,0.042771533,-0.0820357,-0.08367821,0.016235037,-0.035546236,-0.000899733,0.0345282,-0.02838321,0.030453054,-0.066325046
176,0.027599156,0.045816597,0.020482255,-0.12409873,-0.007812887,0.010622995,0.01330521,-0.030939464,-0.010172467,-0.060260225
177,-0.024348333,0.106307805,-0.000939446,0.013754281,0.030559584,0.02080923,0.05336671,0.038404435,-0.06731928,-0.049360145
178,0.063179605,-0.09455494,0.039007757,0.016461244,0.08466923,0.036490206,-0.09622867,0.03458431,-0.02168761,0.100023456
179,0.31190115,-0.20826462,0.04687297,-0.26407146,0.28696764,0.16324276,-0.44600827,0.055042107,0.000169733,0.22416289
180,-0.4160084,-0.4367318,-0.13792565,-0.18994439,-0.076652214,0.24770099,0.087262906,0.12389728,-0.10120052,0.19042508
181,-0.2366151,0.012263671,-0.17461246,-0.11675325,-0.13163815,0.23118414,0.089595266,0.21315719,0.07738769,0.120146364
182,-0.090215124,-0.26765135,-0.2142153,-0.19967067,-0.24234615,0.24828593,0.15515,0.10595593,-0.13188118,0.22803555
183,0.47191516,-0.37354138,-0.06569842,-0.40040222,0.3127837,0.29471734,-0.55933714,-0.346582,-0.24322383,-0.046096336
184,-0.13845892,-0.3103162,0.03196213,-0.18250045,-0.27312002,0.11606052,0.34301594,0.17539267,-0.18019605,-0.07057707
185,-0.119231015,-0.27879098,0.026761329,-0.15928921,-0.15482417,0.2549298,-0.08425165,0.15119648,0.09960233,-0.004560198
186,-0.2949248,-0.10578654,0.001694739,-0.00223931,0.06086618,0.095475964,0.09109502,-0.110745065,-0.013884606,-0.16378608
187,0.03493356,0.048236728,-0.00776913,0.029349495,0.026438281,0.06969599,0.07310059,-0.012946248,-0.06447039,0.0890397
188,0.049251113,-0.00429916,0.035155237,0.05110913,-0.007534867,-0.001717989,0.05371992,0.058902603,0.021769779,-0.07738249
189,-0.30154577,-0.2116734,-0.28766012,-0.17012244,0.053594116,0.3646644,-0.11052633,0.17459978,-0.2579392,0.11396869
190,0.019707052,-0.046608582,-0.08659126,-0.07193216,-0.044734742,-0.011226881,0.035873216,-0.07570692,0.089746274,-0.027870199
191,-0.11678402,-0.25940546,-0.09454212,-0.03323622,-0.18083613,0.13601553,0.10730245,0.000922604,-0.15982813,0.0782866
192,-0.01293582,0.10660032,-0.046490517,0.040548395,-0.010153633,-0.018689116,0.07908512,0.06198547,0.011815126,0.038822554
193,-0.19246909,-0.17140134,-0.02118744,-0.34759986,-0.16008675,0.32768926,-0.21455812,-0.08002196,-0.15450668,0.15470965
194,0.16377093,0.17673053,0.064342394,-0.06958444,0.14265479,0.12251799,-0.28321436,-0.21965887,-0.22051916,0.22830546
195,-0.18144599,-0.414779,-0.28092015,-0.46005982,-0.19692115,0.3919335,0.020251602,0.26775366,-0.3477605,0.3086642
196,0.20547035,0.17048107,-0.083609916,-0.14875966,0.109069146,0.12379153,-0.15953809,-0.20920263,-0.21976213,0.31936812
197,-0.00048567,-0.039447915,-0.10952846,0.05627153,0.043188546,0.060539894,-0.03341548,-0.03397225,-0.056565028,0.07964125
198,0.11684058,0.020499004,-0.07134817,-0.06300599,-0.00167811,0.009261631,0.014848078,-0.002816171,0.08905261,0.00019882
199,-0.05437201,0.11801585,0.095168404,-0.017118115,0.09945612,5.508736e-06,-0.071954995,-0.006860086,0.007774938,-0.08230685
200,-0.025383918,0.090191685,-0.009164291,-0.053940695,0.09169443,-0.08603098,0.006201696,0.022813987,0.1367544,0.101504944
201,-0.03060315,-0.06253687,-0.07470258,0.04206918,-0.06623369,-0.036843516,-0.017378375,-0.06802527,0.02153268,0.064052045
202,-0.12654717,-0.102668144,-0.037835192,0.00097177,0.008176782,0.02800629,0.10219362,-0.02696747,-0.044462197,0.07785388
203,0.034167655,-0.074248426,0.061580807,0.01438034,-0.001425616,-0.050843567,0.02553819,0.14703636,-0.027517179,-0.013855487
204,0.12206206,0.11075053,0.036186174,0.058355596,-0.026095962,-0.03353708,-0.037033822,-0.03282764,-0.069758035,0.07959344
205,-0.07891628,-0.11761916,-0.033774015,-0.08695131,0.018650608,-0.024079602,-0.13181584,0.004871429,-0.03785852,-0.04278125
206,-0.080821805,0.10822854,-0.013004981,-0.005332658,-0.016931461,-0.03930227,-0.007069499,0.008976511,0.04932491,-0.04886673
